#Sample,Regressor_0_USD,Regressor_1_EUR-EURIBOR-3M,Regressor_2_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
478,0.868538,0.012254,0.012323,1829122.976880,0.000000,1783984.252988,1852540.738136,907822.918459,2093807.545081
479,0.868689,-0.004767,0.021789,1889769.363298,1855551.099756,1783984.252988,1852540.738136,263834.379018,2093807.545081
480,0.869310,-0.025335,-0.016920,2122520.610595,0.000000,1783984.252988,1852540.738136,221660.226073,2093807.545081
481,0.869446,0.011785,0.006037,1811241.127485,0.000000,1783984.252988,1852540.738136,1035417.215616,2093807.545081
482,0.869625,-0.008657,0.011592,1916654.476961,1856428.791126,1783984.252988,1852540.738136,328133.196851,2093807.545081
483,0.870020,-0.000720,0.012061,1845332.881999,0.000000,1783984.252988,1852540.738136,-232221.140519,2093807.545081
484,0.870195,0.001019,0.003742,1812863.456654,0.000000,1783984.252988,1852540.738136,-848124.234382,2093807.545081
485,0.870742,0.000656,0.012255,1839684.703628,0.000000,1783984.252988,1852540.738136,-707936.634072,2093807.545081
486,0.870865,-0.006742,-0.001442,1860443.988484,0.000000,1783984.252988,1852540.738136,280674.222290,2093807.545081
487,0.871255,-0.007209,-0.002378,1863337.354565,0.000000,1783984.252988,1852540.738136,-832245.497071,2093807.545081
488,0.871718,0.019834,0.055080,1907747.387474,0.000000,1783984.252988,1852540.738136,1979982.463285,2093807.545081
489,0.872275,-0.001296,0.031817,1878437.863771,0.000000,1783984.252988,1852540.738136,-61228.180639,2093807.545081
490,0.872307,-0.003136,0.018818,1880578.887452,0.000000,1783984.252988,1852540.738136,-602881.872244,2093807.545081
491,0.872711,0.024381,0.021891,1966048.453888,0.000000,1783984.252988,1852540.738136,1163634.154992,2093807.545081
492,0.874802,-0.007368,0.004622,1896324.188584,0.000000,1783984.252988,1852540.738136,-36150.201481,2093807.545081
493,0.875350,0.006163,0.011232,1831939.916466,0.000000,1783984.252988,1852540.738136,-720997.286151,2093807.545081
494,0.875597,0.007449,0.012256,1834787.726164,0.000000,1783984.252988,1852540.738136,-792148.799781,2093807.545081
495,0.876135,-0.003580,0.022220,1897611.631244,0.000000,1783984.252988,1852540.738136,465930.991425,2093807.545081
496,0.876963,-0.015557,0.015854,2039550.267874,1863352.924554,1783984.252988,1852540.738136,-366663.727460,2093807.545081
497,0.877251,-0.002240,0.015668,1880217.354345,0.000000,1783984.252988,1852540.738136,-358607.625039,2093807.545081
498,0.877353,0.000674,0.018542,1867621.961653,0.000000,1783984.252988,1852540.738136,1023113.718060,2093807.545081
499,0.877527,0.012508,0.033658,1880891.726137,0.000000,1783984.252988,1852540.738136,1272779.244216,2093807.545081
500,0.877531,0.002212,0.044283,1869052.178433,0.000000,1783984.252988,1852540.738136,-82002.742519,2093807.545081
501,0.878153,0.013302,0.033585,1886282.434641,0.000000,1783984.252988,1852540.738136,602277.195439,2093807.545081
502,0.878433,-0.005094,-0.004036,1851269.024799,0.000000,1783984.252988,1852540.738136,50203.762288,2093807.545081
503,0.878577,0.009618,0.033135,1872928.846747,0.000000,1783984.252988,1852540.738136,149130.966721,2093807.545081
504,0.878884,-0.009921,0.023645,1971134.499396,0.000000,1783984.252988,1852540.738136,723962.016702,2093807.545081
505,0.878992,-0.002553,-0.001203,1840349.942051,0.000000,1783984.252988,1852540.738136,318378.896322,2093807.545081
506,0.879300,0.017221,0.047018,1911137.039364,0.000000,1783984.252988,1852540.738136,141161.861591,2093807.545081
507,0.880014,-0.007528,0.015543,1935206.443942,0.000000,1783984.252988,1852540.738136,-673987.825145,2093807.545081
508,0.881062,0.015277,0.008036,1862438.904881,0.000000,1783984.252988,1852540.738136,-572764.561809,2093807.545081
509,0.881524,-0.008090,0.036624,1958253.487910,0.000000,1783984.252988,1852540.738136,277062.382390,2093807.545081
510,0.883021,-0.005211,0.008902,1904345.085137,0.000000,1783984.252988,1852540.738136,-858118.902483,2093807.545081
511,0.883085,-0.014648,0.020153,2044043.560617,0.000000,1783984.252988,1852540.738136,1470216.816591,2093807.545081
512,0.884461,-0.008329,-0.023222,1808903.748652,0.000000,1783984.252988,1852540.738136,192175.173101,2093807.545081
513,0.884983,0.000339,0.023267,1893754.207448,0.000000,1783984.252988,1852540.738136,577951.408016,2093807.545081
514,0.885218,0.002853,0.016253,1873233.068749,1871234.924622,1783984.252988,1852540.738136,-11959.994439,2093807.545081
515,0.885285,0.017776,0.011329,1899822.732789,1871299.661753,1783984.252988,1852540.738136,239758.381626,2093807.545081
516,0.885569,-0.004083,-0.002595,1864096.117236,0.000000,1783984.252988,1852540.738136,-187935.301993,2093807.545081
517,0.886373,0.003228,0.036450,1891981.506539,1872345.169244,1783984.252988,1852540.738136,1134560.885733,2093807.545081
518,0.886642,0.013870,-0.004742,1819753.814959,0.000000,1783984.252988,1852540.738136,-151168.850316,2093807.545081
519,0.887310,0.021777,0.007598,1932389.191665,0.000000,1783984.252988,1852540.738136,-217338.603897,2093807.545081
520,0.888091,0.013897,0.028414,1909431.520174,0.000000,1783984.252988,1852540.738136,300792.241087,2093807.545081
521,0.889219,0.008298,0.027382,1892236.499144,0.000000,1783984.252988,1852540.738136,264357.639806,2093807.545081
522,0.889478,0.003343,0.026609,1895897.086082,0.000000,1783984.252988,1852540.738136,983280.998932,2093807.545081
523,0.890026,0.000518,-0.009015,1813189.138522,1875871.534963,1783984.252988,1852540.738136,1264791.510586,2093807.545081
524,0.890594,0.017003,0.032339,1938637.158999,0.000000,1783984.252988,1852540.738136,557010.090523,2093807.545081
525,0.890964,-0.000852,0.006395,1881379.722225,0.000000,1783984.252988,1852540.738136,-261762.714392,2093807.545081
526,0.891058,0.012267,0.046393,1906270.227085,0.000000,1783984.252988,1852540.738136,-39028.567395,2093807.545081
527,0.892144,0.001104,0.022226,1905715.116966,0.000000,1783984.252988,1852540.738136,-659745.884344,2093807.545081
528,0.893465,0.006815,0.013142,1879070.083687,0.000000,1783984.252988,1852540.738136,-541928.138948,2093807.545081
529,0.893877,-0.001574,0.014629,1912722.903309,0.000000,1783984.252988,1852540.738136,1985001.611659,2093807.545081
530,0.894067,-0.001858,0.004394,1889697.784301,0.000000,1783984.252988,1852540.738136,340556.056127,2093807.545081
531,0.895134,-0.002951,-0.005720,1864696.796451,0.000000,1783984.252988,1852540.738136,781652.759426,2093807.545081
532,0.896056,-0.006235,-0.005321,1900035.375831,0.000000,1783984.252988,1852540.738136,-152054.976588,2093807.545081
533,0.896740,0.015368,0.022754,1931499.626751,0.000000,1783984.252988,1852540.738136,1125445.773391,2093807.545081
534,0.896998,-0.000389,0.026071,1928489.365887,0.000000,1783984.252988,1852540.738136,596066.189902,2093807.545081
535,0.897413,-0.017600,0.031806,2129044.533213,0.000000,1783984.252988,1852540.738136,956739.368222,2093807.545081
536,0.897533,-0.002454,-0.006987,1861042.939746,0.000000,1783984.252988,1852540.738136,-804751.731392,2093807.545081
537,0.898615,0.002694,-0.018814,1771491.522916,0.000000,1783984.252988,1852540.738136,228164.827287,2093807.545081
538,0.898780,-0.001722,0.013451,1922845.042118,0.000000,1783984.252988,1852540.738136,202341.299145,2093807.545081
539,0.898942,-0.002867,0.017182,1938404.454880,0.000000,1783984.252988,1852540.738136,-870545.721177,2093807.545081
540,0.900282,0.015708,0.035625,1951957.829278,0.000000,1783984.252988,1852540.738136,828696.975607,2093807.545081
541,0.900491,-0.000238,0.024718,1934635.451796,0.000000,1783984.252988,1852540.738136,-812265.241877,2093807.545081
542,0.900961,0.009757,0.029859,1923877.223920,0.000000,1783984.252988,1852540.738136,-16667.773160,2093807.545081
543,0.901410,0.009586,0.021070,1915160.942365,0.000000,1783984.252988,1852540.738136,-1211989.339764,2093807.545081
544,0.901422,0.019302,0.017946,1964616.178667,0.000000,1783984.252988,1852540.738136,457074.927770,2093807.545081
545,0.901464,0.010993,0.022862,1921463.121105,0.000000,1783984.252988,1852540.738136,338934.415046,2093807.545081
546,0.903074,0.005943,0.001101,1866971.635953,0.000000,1783984.252988,1852540.738136,126093.473111,2093807.545081
547,0.903102,0.000119,0.034459,1943283.125490,0.000000,1783984.252988,1852540.738136,169961.444033,2093807.545081
548,0.903964,-0.008530,0.015047,2000890.223829,0.000000,1783984.252988,1852540.738136,-294437.630470,2093807.545081
549,0.905479,0.003402,0.030738,1935728.563074,0.000000,1783984.252988,1852540.738136,1201876.037673,2093807.545081
550,0.905568,-0.011086,0.006480,2018738.135086,0.000000,1783984.252988,1852540.738136,-1160762.602727,2093807.545081
551,0.907307,0.000870,0.033034,1949483.212156,0.000000,1783984.252988,1852540.738136,-617438.478597,2093807.545081
552,0.907325,0.000910,0.025272,1945315.591199,0.000000,1783984.252988,1852540.738136,-295068.148778,2093807.545081
553,0.907633,0.005016,0.009325,1904687.740240,0.000000,1783984.252988,1852540.738136,-70110.420027,2093807.545081
554,0.908910,0.015008,0.003131,1908864.618925,0.000000,1783984.252988,1852540.738136,-518893.720807,2093807.545081
555,0.909465,0.010913,-0.022706,1765446.639496,0.000000,1783984.252988,1852540.738136,-328314.137571,2093807.545081
556,0.909816,0.003866,0.000590,1885406.856624,0.000000,1783984.252988,1852540.738136,503142.156238,2093807.545081
557,0.910611,-0.005573,0.018347,1990240.454262,0.000000,1783984.252988,1852540.738136,1160831.633631,2093807.545081
558,0.911394,-0.008818,-0.001124,1980793.333575,0.000000,1783984.252988,1852540.738136,1079689.533275,2093807.545081
559,0.911610,0.030811,0.037821,2157279.513569,0.000000,1783984.252988,1852540.738136,486381.037317,2093807.545081
560,0.911635,-0.011719,0.008826,2046587.707254,0.000000,1783984.252988,1852540.738136,59035.339524,2093807.545081
561,0.912661,0.014585,0.020627,1959455.230965,0.000000,1783984.252988,1852540.738136,-1020904.613057,2093807.545081
562,0.913979,0.005838,0.009442,1918602.949203,0.000000,1783984.252988,1852540.738136,369940.229110,2093807.545081
563,0.914008,0.013247,0.003892,1914123.181467,0.000000,1783984.252988,1852540.738136,1338452.011207,2093807.545081
564,0.914188,0.009473,0.026981,1951529.239635,0.000000,1783984.252988,1852540.738136,-603404.910297,2093807.545081
565,0.914769,-0.005264,0.038003,2006599.807962,0.000000,1783984.252988,1852540.738136,-74938.009748,2093807.545081
566,0.916251,0.011362,0.050725,1955486.186445,0.000000,1783984.252988,1852540.738136,177821.533844,2093807.545081
567,0.917065,0.020012,0.032325,2023735.516692,0.000000,1783984.252988,1852540.738136,1033194.585778,2093807.545081
568,0.919169,0.021068,0.002243,1977225.890927,0.000000,1783984.252988,1852540.738136,-847433.946239,2093807.545081
569,0.919437,-0.002198,0.008852,1963786.990402,0.000000,1783984.252988,1852540.738136,1092907.171633,2093807.545081
570,0.919569,-0.009883,0.011538,2046087.865849,0.000000,1783984.252988,1852540.738136,-421670.742378,2093807.545081
571,0.920251,0.020944,0.020784,2026885.926081,0.000000,1783984.252988,1852540.738136,-793640.908353,2093807.545081
572,0.921004,-0.002072,0.047621,1988226.453568,0.000000,1783984.252988,1852540.738136,801559.635572,2093807.545081
573,0.924774,0.013673,-0.007827,1894173.089349,0.000000,1783984.252988,1852540.738136,98595.971792,2093807.545081
574,0.925947,0.003083,0.031111,1984156.368300,0.000000,1783984.252988,1852540.738136,-327960.822544,2093807.545081
575,0.927025,0.000946,0.018415,1982146.705784,0.000000,1783984.252988,1852540.738136,-221477.165497,2093807.545081
576,0.928024,-0.000736,0.001565,1952828.800167,0.000000,1783984.252988,1852540.738136,275068.898502,2093807.545081
577,0.929510,-0.000089,0.017350,1991359.139124,0.000000,1783984.252988,1852540.738136,-1283588.213737,2093807.545081
578,0.929857,0.015581,0.037044,2017560.344121,0.000000,1783984.252988,1852540.738136,-30408.343021,2093807.545081
579,0.929887,-0.008642,-0.010388,1986212.108065,0.000000,1783984.252988,1852540.738136,-115238.365639,2093807.545081
580,0.930372,0.014696,0.037835,2013242.562932,0.000000,1783984.252988,1852540.738136,528336.977122,2093807.545081
581,0.931366,-0.001141,-0.006865,1932037.901841,0.000000,1783984.252988,1852540.738136,82413.347145,2093807.545081
582,0.932547,-0.000116,-0.006054,1931498.442324,0.000000,1783984.252988,1852540.738136,-832352.342144,2093807.545081
583,0.933020,0.005096,-0.003056,1923334.026995,1918858.726874,1783984.252988,1852540.738136,-153390.273481,2093807.545081
584,0.933445,0.025049,0.030483,2113841.778359,0.000000,1783984.252988,1852540.738136,-806694.129835,2093807.545081
585,0.934388,0.013956,0.024490,2010399.565825,0.000000,1783984.252988,1852540.738136,957040.253465,2093807.545081
586,0.935358,-0.018747,0.009573,2210666.674913,0.000000,1783984.252988,1852540.738136,908431.934196,2093807.545081
587,0.936148,0.008493,0.038145,2004059.659478,0.000000,1783984.252988,1852540.738136,-427686.518038,2093807.545081
588,0.937247,0.009072,0.014324,1984149.050981,0.000000,1783984.252988,1852540.738136,-1746481.075719,2093807.545081
589,0.937299,0.004412,0.036975,2007846.254184,0.000000,1783984.252988,1852540.738136,73374.859205,2093807.545081
590,0.937434,-0.003306,0.020589,2035317.356573,0.000000,1783984.252988,1852540.738136,74152.179345,2093807.545081
591,0.939838,0.022339,0.048126,2094551.661164,1925931.674555,1783984.252988,1852540.738136,-1172561.833358,2093807.545081
592,0.940389,-0.003204,0.012992,2028780.546478,0.000000,1783984.252988,1852540.738136,-299296.020541,2093807.545081
593,0.943099,0.022135,0.048518,2098945.625068,0.000000,1783984.252988,1852540.738136,-476693.351923,2093807.545081
594,0.943102,0.018891,0.043670,2070371.656151,0.000000,1783984.252988,1852540.738136,-446695.347934,2093807.545081
595,0.943984,0.011261,0.014686,2004743.396919,0.000000,1783984.252988,1852540.738136,-725676.003537,2093807.545081
596,0.945042,0.011339,0.043342,2028768.048112,0.000000,1783984.252988,1852540.738136,-296071.285829,2093807.545081
597,0.945277,0.025035,0.010646,2103967.386743,0.000000,1783984.252988,1852540.738136,-239405.554930,2093807.545081
598,0.945683,-0.006530,0.019159,2080279.652931,0.000000,1783984.252988,1852540.738136,154240.182194,2093807.545081
599,0.945870,0.009146,-0.007559,1932222.599742,0.000000,1783984.252988,1852540.738136,308417.212419,2093807.545081
600,0.945988,0.007351,0.003336,1973660.132311,0.000000,1783984.252988,1852540.738136,-1019148.202805,2093807.545081
601,0.946140,0.005813,0.001778,1970161.981213,0.000000,1783984.252988,1852540.738136,-608419.218391,2093807.545081
602,0.946264,0.020680,0.016547,2072469.346367,0.000000,1783984.252988,1852540.738136,-128683.902722,2093807.545081
603,0.947061,-0.010820,-0.009874,2055878.239389,1933503.195670,1783984.252988,1852540.738136,1124941.709332,2093807.545081
604,0.947215,-0.005388,0.027837,2081167.325512,0.000000,1783984.252988,1852540.738136,317047.849245,2093807.545081
605,0.947442,-0.000993,0.013849,2031246.152254,0.000000,1783984.252988,1852540.738136,261146.828991,2093807.545081
606,0.947777,0.016404,-0.004378,1976911.931185,0.000000,1783984.252988,1852540.738136,-1836744.916004,2093807.545081
607,0.948732,0.008576,0.017971,2016848.667068,0.000000,1783984.252988,1852540.738136,-299491.827303,2093807.545081
608,0.949595,0.008982,0.007143,1994148.594786,0.000000,1783984.252988,1852540.738136,-1148430.818441,2093807.545081
609,0.950124,0.018365,0.017500,2062588.264852,0.000000,1783984.252988,1852540.738136,5776.366031,2093807.545081
610,0.951136,-0.023679,0.024708,2352247.414320,0.000000,1783984.252988,1852540.738136,174915.940026,2093807.545081
611,0.951198,0.001746,-0.004372,1971839.286059,0.000000,1783984.252988,1852540.738136,-207614.140765,2093807.545081
612,0.951584,0.004136,0.026832,2037593.335206,0.000000,1783984.252988,1852540.738136,390111.074097,2093807.545081
613,0.951893,-0.001563,0.022090,2057826.423301,0.000000,1783984.252988,1852540.738136,1381902.150196,2093807.545081
614,0.952616,-0.001937,0.018020,2056385.788317,0.000000,1783984.252988,1852540.738136,922465.343090,2093807.545081
615,0.954934,-0.001029,0.025869,2065192.713774,0.000000,1783984.252988,1852540.738136,901524.003398,2093807.545081
616,0.955976,-0.003395,0.028456,2085027.272227,0.000000,1783984.252988,1852540.738136,-372547.172183,2093807.545081
617,0.956179,0.015233,0.032834,2072680.024191,0.000000,1783984.252988,1852540.738136,267686.091567,2093807.545081
618,0.956997,0.011277,0.032556,2056643.560470,1944048.786722,1783984.252988,1852540.738136,779576.942183,2093807.545081
619,0.957275,0.011828,-0.003042,1982605.750154,0.000000,1783984.252988,1852540.738136,-1049638.408157,2093807.545081
620,0.957796,0.006682,0.012807,2026742.446831,0.000000,1783984.252988,1852540.738136,383688.122117,2093807.545081
621,0.958867,0.009578,0.012609,2030019.223514,0.000000,1783984.252988,1852540.738136,-133834.312494,2093807.545081
622,0.959313,0.001065,0.046328,2062058.023203,0.000000,1783984.252988,1852540.738136,276604.117580,2093807.545081
623,0.959341,0.001775,0.044105,2061598.693966,0.000000,1783984.252988,1852540.738136,395297.990507,2093807.545081
624,0.961075,0.006862,0.013268,2035091.538713,0.000000,1783984.252988,1852540.738136,-1847991.958414,2093807.545081
625,0.961951,-0.001173,0.023099,2079294.337860,0.000000,1783984.252988,1852540.738136,-1044291.900987,2093807.545081
626,0.962192,-0.002426,0.002460,2045936.539003,0.000000,1783984.252988,1852540.738136,917223.568710,2093807.545081
627,0.963107,-0.002392,0.019535,2085402.040028,0.000000,1783984.252988,1852540.738136,-292311.206782,2093807.545081
628,0.963297,0.012054,0.017184,2055527.741139,0.000000,1783984.252988,1852540.738136,121120.013208,2093807.545081
629,0.964751,-0.003777,0.000662,2056810.499448,1952384.587609,1783984.252988,1852540.738136,-1724690.458959,2093807.545081
630,0.965152,0.003446,0.004197,2026950.498724,0.000000,1783984.252988,1852540.738136,-2248.938805,2093807.545081
631,0.965357,-0.004683,0.012560,2096518.698219,0.000000,1783984.252988,1852540.738136,614633.232631,2093807.545081
632,0.965407,-0.012277,-0.004379,2137347.426207,0.000000,1783984.252988,1852540.738136,-411488.880300,2093807.545081
633,0.967142,0.015079,0.010583,2062461.704649,0.000000,1783984.252988,1852540.738136,105966.264881,2093807.545081
634,0.967656,-0.006967,0.017649,2131673.437170,0.000000,1783984.252988,1852540.738136,-1654009.777293,2093807.545081
635,0.968061,0.000350,0.003445,2044549.243598,0.000000,1783984.252988,1852540.738136,367488.246897,2093807.545081
636,0.968726,-0.002224,0.030676,2106497.279508,0.000000,1783984.252988,1852540.738136,331194.398403,2093807.545081
637,0.969822,-0.004224,-0.004448,2054726.417761,0.000000,1783984.252988,1852540.738136,-99023.590535,2093807.545081
638,0.970379,0.015253,0.021839,2093305.555887,0.000000,1783984.252988,1852540.738136,-1097228.207880,2093807.545081
639,0.971648,0.004050,0.017484,2071285.938088,0.000000,1783984.252988,1852540.738136,243443.607978,2093807.545081
640,0.971743,-0.004238,-0.009217,2040630.168624,0.000000,1783984.252988,1852540.738136,-4237.984951,2093807.545081
641,0.972220,-0.002678,-0.001815,2056813.911862,0.000000,1783984.252988,1852540.738136,7669.418443,2093807.545081
642,0.972714,-0.003993,0.011226,2104488.966054,0.000000,1783984.252988,1852540.738136,-518733.379367,2093807.545081
643,0.972994,0.001731,0.025889,2092498.329627,0.000000,1783984.252988,1852540.738136,-235289.056969,2093807.545081
644,0.973465,0.024503,0.035688,2193401.909016,0.000000,1783984.252988,1852540.738136,-643838.655414,2093807.545081
645,0.974588,-0.010051,0.007472,2162076.137605,0.000000,1783984.252988,1852540.738136,1488048.258398,2093807.545081
646,0.974767,0.018091,0.002188,2073140.242103,0.000000,1783984.252988,1852540.738136,-749058.544820,2093807.545081
647,0.975062,-0.003514,0.011102,2105658.861626,0.000000,1783984.252988,1852540.738136,-888086.738837,2093807.545081
648,0.975338,0.006848,0.000766,2032464.331238,0.000000,1783984.252988,1852540.738136,-280733.000430,2093807.545081
649,0.975893,0.001287,0.004577,2060974.116935,0.000000,1783984.252988,1852540.738136,-905087.336256,2093807.545081
650,0.975934,0.003526,0.029372,2095802.158354,0.000000,1783984.252988,1852540.738136,446170.553179,2093807.545081
651,0.977338,0.005932,0.019820,2084553.254190,0.000000,1783984.252988,1852540.738136,-362836.173538,2093807.545081
652,0.978184,0.001495,0.018751,2096543.703122,0.000000,1783984.252988,1852540.738136,-244014.373463,2093807.545081
653,0.978371,0.021323,-0.018488,2015501.614638,0.000000,1783984.252988,1852540.738136,632842.958017,2093807.545081
654,0.979841,-0.001687,0.010192,2101184.683035,1968872.451368,1783984.252988,1852540.738136,1226455.262853,2093807.545081
655,0.981410,0.011045,0.034753,2110944.857788,0.000000,1783984.252988,1852540.738136,-549687.825779,2093807.545081
656,0.981649,0.013355,0.017083,2100782.753460,0.000000,1783984.252988,1852540.738136,893688.774793,2093807.545081
657,0.982361,0.011288,0.035107,2113812.591757,1971660.513119,1783984.252988,1852540.738136,17156.023405,2093807.545081
658,0.983211,-0.015831,0.009098,2264103.589185,0.000000,1783984.252988,1852540.738136,-488359.484066,2093807.545081
659,0.983233,0.004414,0.039796,2111308.257605,1972627.821626,1783984.252988,1852540.738136,-653271.280470,2093807.545081
660,0.983316,-0.010667,0.024117,2214149.736250,0.000000,1783984.252988,1852540.738136,936120.024378,2093807.545081
661,0.986493,0.013450,0.007290,2088660.913489,0.000000,1783984.252988,1852540.738136,1329598.958482,2093807.545081
662,0.986864,-0.003356,-0.013639,2048348.592323,0.000000,1783984.252988,1852540.738136,-944202.069196,2093807.545081
663,0.987404,0.013158,0.017226,2112901.532904,0.000000,1783984.252988,1852540.738136,192581.593764,2093807.545081
664,0.989349,0.002574,0.015203,2111333.645682,0.000000,1783984.252988,1852540.738136,136636.252334,2093807.545081
665,0.989638,0.005639,0.003515,2075176.007849,0.000000,1783984.252988,1852540.738136,-155302.396452,2093807.545081
666,0.990118,0.006467,0.013762,2101669.638385,0.000000,1783984.252988,1852540.738136,1267859.729176,2093807.545081
667,0.990317,0.003262,0.006656,2091560.673807,0.000000,1783984.252988,1852540.738136,-424541.583174,2093807.545081
668,0.990418,0.001952,0.032555,2134451.044575,0.000000,1783984.252988,1852540.738136,-1788478.070843,2093807.545081
669,0.991586,0.005941,0.015950,2109815.592723,0.000000,1783984.252988,1852540.738136,-950540.024415,2093807.545081
670,0.992224,-0.017314,-0.007617,2262271.502618,0.000000,1783984.252988,1852540.738136,682373.801447,2093807.545081
671,0.992321,0.008912,0.008514,2094099.205180,1982777.413179,1783984.252988,1852540.738136,-378109.440300,2093807.545081
672,0.992953,0.011910,0.003631,2086747.846121,1983487.121291,1783984.252988,1852540.738136,1572176.277403,2093807.545081
673,0.993045,0.003792,-0.000884,2072798.006176,0.000000,1783984.252988,1852540.738136,-1411490.553546,2093807.545081
674,0.994565,0.006519,-0.003420,2061363.954221,0.000000,1783984.252988,1852540.738136,80883.915085,2093807.545081
675,0.996996,-0.000611,0.039092,2160131.915596,0.000000,1783984.252988,1852540.738136,-1386611.926418,2093807.545081
676,0.997271,-0.000002,0.039984,2157313.411918,0.000000,1783984.252988,1852540.738136,-613195.591517,2093807.545081
677,0.997284,-0.012625,0.022038,2267290.206989,0.000000,1783984.252988,1852540.738136,-563989.007790,2093807.545081
678,0.997286,0.014848,0.010795,2127915.123272,1988375.772584,1783984.252988,1852540.738136,-770938.560888,2093807.545081
679,0.997484,-0.006402,0.028075,2202386.902511,0.000000,1783984.252988,1852540.738136,-1611119.996469,2093807.545081
680,0.997673,0.022431,0.032637,2219553.076466,1988813.372879,1783984.252988,1852540.738136,379688.355973,2093807.545081
681,0.997977,-0.003764,0.009426,2155076.795270,0.000000,1783984.252988,1852540.738136,107676.282764,2093807.545081
682,0.999591,0.004033,0.008121,2113944.730437,0.000000,1783984.252988,1852540.738136,121537.270092,2093807.545081
683,1.000749,-0.003713,-0.000192,2134716.071871,1992304.065561,1783984.252988,1852540.738136,813577.963579,2093807.545081
684,1.001077,-0.005431,0.035306,2203191.349609,0.000000,1783984.252988,1852540.738136,-638928.531936,2093807.545081
685,1.002269,0.001049,0.042603,2162364.951812,0.000000,1783984.252988,1852540.738136,-863405.886753,2093807.545081
686,1.002383,0.016793,-0.003037,2105907.145013,0.000000,1783984.252988,1852540.738136,503401.091718,2093807.545081
687,1.004063,0.002274,-0.000756,2103517.957366,0.000000,1783984.252988,1852540.738136,810759.932223,2093807.545081
688,1.004225,0.002717,-0.006637,2080466.988399,0.000000,1783984.252988,1852540.738136,-390206.931444,2093807.545081
689,1.004325,0.004810,0.011770,2131421.499414,0.000000,1783984.252988,1852540.738136,-650412.870982,2093807.545081
690,1.004409,-0.006493,0.005750,2184686.122676,1996474.907262,1783984.252988,1852540.738136,251759.445293,2093807.545081
691,1.008659,0.000069,0.021347,2174701.754260,0.000000,1783984.252988,1852540.738136,-1282818.341467,2093807.545081
692,1.009105,-0.013227,0.011434,2286185.659216,0.000000,1783984.252988,1852540.738136,143562.457218,2093807.545081
693,1.012025,0.004954,-0.014880,2054554.701450,0.000000,1783984.252988,1852540.738136,-914902.929451,2093807.545081
694,1.014268,0.009256,0.014142,2156218.838177,0.000000,1783984.252988,1852540.738136,423289.200977,2093807.545081
695,1.014389,-0.004045,0.017977,2209430.178952,0.000000,1783984.252988,1852540.738136,663626.554630,2093807.545081
696,1.014746,0.021918,0.053164,2243905.493018,0.000000,1783984.252988,1852540.738136,393393.831567,2093807.545081
697,1.015010,-0.003694,0.007576,2187901.818296,0.000000,1783984.252988,1852540.738136,585891.456736,2093807.545081
698,1.015141,-0.000505,-0.007094,2119631.314398,0.000000,1783984.252988,1852540.738136,1667021.457428,2093807.545081
699,1.015957,0.021915,0.037474,2254363.623670,0.000000,1783984.252988,1852540.738136,46553.202509,2093807.545081
700,1.016881,0.004697,0.016076,2168182.762500,0.000000,1783984.252988,1852540.738136,-1138915.762563,2093807.545081
701,1.017164,-0.010042,-0.006451,2214949.339284,2011175.858059,1783984.252988,1852540.738136,-496008.999359,2093807.545081
702,1.018119,0.005314,0.005363,2144877.872758,0.000000,1783984.252988,1852540.738136,-1210614.222890,2093807.545081
703,1.018121,0.001463,0.027820,2195508.082944,0.000000,1783984.252988,1852540.738136,670286.912402,2093807.545081
704,1.018710,-0.005323,-0.004853,2173165.475033,0.000000,1783984.252988,1852540.738136,816134.991469,2093807.545081
705,1.020956,0.004251,0.013967,2174160.703815,0.000000,1783984.252988,1852540.738136,27201.148171,2093807.545081
706,1.021031,0.013028,0.025869,2198285.444637,0.000000,1783984.252988,1852540.738136,850566.252063,2093807.545081
707,1.023528,-0.002430,0.020494,2221162.283512,0.000000,1783984.252988,1852540.738136,-501552.475158,2093807.545081
708,1.024826,-0.017240,0.006117,2368010.487433,0.000000,1783984.252988,1852540.738136,-551316.182154,2093807.545081
709,1.025457,0.026876,0.013379,2297949.140261,0.000000,1783984.252988,1852540.738136,-530250.854131,2093807.545081
710,1.025835,-0.007831,0.003265,2238810.021880,0.000000,1783984.252988,1852540.738136,107493.028834,2093807.545081
711,1.026365,0.019033,0.014808,2225508.522935,0.000000,1783984.252988,1852540.738136,1270202.888072,2093807.545081
712,1.026867,0.003628,0.026283,2206346.246070,0.000000,1783984.252988,1852540.738136,-67768.846481,2093807.545081
713,1.027356,-0.013710,0.010437,2329887.274844,0.000000,1783984.252988,1852540.738136,668736.225717,2093807.545081
714,1.028201,0.012528,0.009816,2183463.638421,0.000000,1783984.252988,1852540.738136,-398082.645161,2093807.545081
715,1.028682,0.011472,0.003800,2164932.320001,0.000000,1783984.252988,1852540.738136,-446344.780605,2093807.545081
716,1.029399,0.020020,0.032439,2263508.246923,0.000000,1783984.252988,1852540.738136,700305.915764,2093807.545081
717,1.031213,-0.014488,-0.012762,2282607.597479,0.000000,1783984.252988,1852540.738136,1406974.472284,2093807.545081
718,1.031719,0.006228,0.028672,2214348.623880,0.000000,1783984.252988,1852540.738136,-1393593.986467,2093807.545081
